id,商品名称,品牌,型号,功效,产地,适用发质,化妆品净含量
562109326465,SOVYA/索薇娅 白茶去屑控油洗发水 ,SOVYA/索薇娅 ,白茶去屑控油洗发水 ,去屑止痒 深度清洁 控油 去屑 清洁发丝头皮 ,中国大陆 ,所有发质 ,
547991432009,Alpecin C1阿佩辛咖啡因防脱洗发水 ,Alpecin ,C1阿佩辛咖啡因防脱洗发水 ,防脱发 滋润营养 滋润 补水 ,德国 ,男士脱发 ,
574974516209,HAIR RECIPE/发の食谱 Hair Recipe发之食谱扁桃仁柔顺洗发水润发乳 ,HAIR RECIPE ,,强根健发 滋润 柔顺ROSHUN ,泰国 ,,洗发水280ml+润发乳280g 
551889349838,DOMELAY/朵美莱 洗发水+护发素 ,DOMELAY/朵美莱 ,,深层滋养头皮、清洁 温和清洁、修护 改善毛躁 染烫受损护理 滋润 ,中国 ,中性 ,滋润洗发水738mL+护发素260mL 控油洗发水738mL+护发素260mL 去屑洗发水738mL+护发素260mL 滋润洗发水738mL+沐浴露260mL 控油洗发水738mL+沐浴露260mL 去屑洗发水738mL+沐浴露260mL 滋润洗发水738mL+护发素460mL 控油洗发水738mL+护发素460mL 去屑洗发水738mL+护发素460mL 滋润洗发水738mL+沐浴露460mL 控油洗发水738mL+沐浴露460mL 去屑洗发水738mL+沐浴露460mL 滋润洗发水738ml+滋润洗发水460ml 控油洗发水738ml+控油洗发水460ml 去屑洗发水738ml+去屑洗发水460ml 滋润洗发水738ml+护发素460ml+沐浴露460ml 控油洗发水738ml+护发素460ml+沐浴露460ml 去屑洗发水738ml+护发素460ml+沐浴露460ml 滋润洗发水738ml+护发素738ml+沐浴露460ml 控油洗发水738ml+护发素738ml+沐浴露460ml 去屑洗发水738ml+护发素738ml+沐浴露460ml 
568900216432,Aussie白袋鼠修护洗发水300ml+护发素250ml干枯烫染受损改善毛躁 ,AUSSIE ,,改善毛躁 染烫受损护理 损伤修复 ,中国 ,所有发质 ,
14890335725,oba/欧芭 48H高营养洗发乳霜A11 ,oba/欧芭 ,,丰盈蓬松 改善毛躁 头皮舒缓 滋润 ,中国 ,所有发质 ,100g 
42285258497,A’Gensn/安安金纯 薰衣草黑亮倍柔洗发露 ,A’Gensn/安安金纯 ,,深层滋养头皮、清洁 改善毛躁 保湿 ,中国 ,受损发质 ,750g去屑柔顺洗发水+750g玫瑰沐浴露 750g薰衣草倍柔洗发水+750g薰衣草沐浴露 750g去屑柔顺洗发水+750g薰衣草沐浴露 350g薰衣草倍柔洗发水 350g薰衣草沐浴露 350g薰衣草洗发水+350g薰衣草沐浴露 750g薰衣草沐浴露 750g薰衣草倍柔洗发水 
556822218137,资生堂玛馨妮旅行装洗发水浴液套装50ml*3护发素沐浴露小样女便携 ,MA CHERIE/玛馨妮 ,旅行套装 ,深度滋养 滋润营养 改善毛躁 滋润 ,日本 ,正常发质 ,
578865204801,SCENT LIBRARY/气味图书馆 香氛洗发露（凉白开香型） ,SCENT LIBRARY/气味图书馆 ,香氛洗发露（凉白开香型） ,清洁发丝头皮 ,中国大陆 ,,
584698084696,RYO/吕 极蔘润黑补发洗发液 ,RYO/吕 ,,深层滋养头皮、清洁 损伤修复 ,韩国 ,,350mL 
591031352015,乔治卡罗尔男士洗发水沐浴露套装古龙持久留香控油去屑膏洗浴组合 ,George caroll/乔治卡罗尔 ,琳恩-男士古龙香水洗发水沐浴露 ,柔软顺滑 去屑止痒 深度清洁 改善毛躁 控油 ,中国大陆 ,,
586899463269,【态度瓶】施华蔻羊绒脂烫染修护洗发水露护发洗头膏洗护套装1.2L ,Schwarzkopf/施华蔻 ,,,中国 ,,
559819218955,施华蔻恒时珍粹欧米茄修护洗发水护发素洗护套装滋养干枯500ml ,Schwarzkopf/施华蔻 ,,,中国 ,,
38126335664,阿道夫 祛屑止痒洗发水+护发素+沐浴露 ,阿道夫 ,祛屑止痒洗发水+护发素+沐浴露 ,深度清洁 滋润营养 损伤修复 滋润 补水 ,中国大陆 ,所有发质 ,
559965414916,阿道夫 茶麸无硅油洗发水(控油清盈) ,阿道夫 ,茶麸无硅油洗发水(控油清盈) ,,中国大陆 ,,
539914168206,REJOICE/飘柔 滋润去屑洗发露 ,REJOICE/飘柔 ,滋润去屑洗发露 ,去屑止痒 ,中国大陆 ,,
566076098274,潘婷洗护套装白金双管家族无硅油洗发水护发素修护女300ml+300ml ,潘婷 ,奢焕盈润洗护套装 ,滋润 ,中国大陆 ,,
575956979801,海飞丝洗发水1000ml正品套装丝质柔滑去屑止痒旗舰店官方旗舰男女 ,海飞丝 ,丝质柔滑型去屑洗发露套装 ,柔软顺滑 滋润营养 去屑 清洁发丝头皮 ,中国大陆 ,,
571171205774,【官方正品】紫吕洗发水护发乳滋养韧发强韧(油性)3件套装400ml*3 ,RYO/吕 ,,,韩国 ,油性 ,
586163824305,海飞丝洗发水男女士丝质柔滑型去屑止痒清爽控油型旗舰店官方旗舰 ,海飞丝 ,新生去屑洗发露（丝质柔滑型）700ml*2瓶套装 ,去屑止痒 改善毛躁 改善头痒 头皮舒缓 补水 ,中国大陆 ,所有发质 ,
589608466464,【官方正品】红吕修护损伤蓬松洗护套装 400ml洗发水+200ml护发乳 ,RYO/吕 ,,,韩国 ,,
583653174201,海飞丝洗发水丝质柔滑致美水润80ml*2瓶+致美水润80ml护发素套装 ,海飞丝 ,海飞丝洗护套装 ,其他 ,中国大陆 ,,
569965635301,海飞丝丝质柔滑洗发水男女士去屑止痒家庭洗发露700ml/930ml正品 ,海飞丝 ,丝质柔滑930ml组合 ,,中国大陆 ,,
521059076007,L＇oreal/欧莱雅 多效修复洗发露 ,L'OREAL /欧莱雅 ,,丰盈蓬松 改善毛躁 ,中国 ,干性 ,200mL 400mL 700mL 
575673690827,L'OREAL /欧莱雅 奇焕精油洗发露(奇焕奢卷) ,L'OREAL /欧莱雅 ,,染烫受损护理 烫后护卷 ,中国 ,,440ml 
562120899144,【直营】The body shop/美体小铺 香蕉洗发水400ml ,The body shop/美体小铺 ,,深层滋养头皮、清洁 清透润泽光泽亮丽 ,意大利 ,,400mL 
543213775588,熊野油脂 无硅马油洗发水 ,熊野油脂 ,,深层滋养头皮、清洁 温和清洁、修护 丰盈蓬松 深层清洁 保湿 ,日本 ,所有发质 ,600ml 
563675773364,CLEAR/清扬 润养去屑洗发露 ,CLEAR/清扬 ,润养去屑洗发露 ,,中国大陆 ,,
22522371200,【屈臣氏】 施华蔻水凝胶原修护洗发露600mlx2件 补水滋养保湿 ,Schwarzkopf/施华蔻 ,水凝胶原修护洗发露*2套装 ,柔软顺滑 深层修复 ,中国大陆 ,所有发质 ,
582617765958,屈臣氏 Hair Recipe发之食谱无花果洗护套装 清爽丰盈洗发水 ,Watsons/屈臣氏 ,,,日本 ,,
574150409663,欧莱雅大金瓶奇焕炫亮两件套440ml*2 洗发水精油护发素套装 ,L'OREAL /欧莱雅 ,,,中国 ,,洗发露440ml+润发乳440ml 
555784858273,施华蔻洗护羊绒脂洗发水护发素套装女士补水柔顺修护染烫受损 ,Schwarzkopf/施华蔻 ,,滋润 ,中国 ,,其他/other 
532037880865,施华蔻8金无硅油蓬松洗发水护发素套装男女控油精油防毛躁干枯 ,Schwarzkopf/施华蔻 ,,丰盈蓬松 改善毛躁 深层清洁 滋润 ,中国 ,混合性 ,其他/other 
588555610467,RYO/吕 吕(Ryo)含光耀护金萃养护洗发水400ml ,RYO/吕 ,吕(Ryo)含光耀护金萃养护洗发水400ml ,,,,
525875741414,L＇oreal/欧莱雅 透明质酸水润72h去屑洗发露倍爽 ,L'OREAL /欧莱雅 ,,去头屑 ,中国 ,,700mL 400mL 200mL 
21038996112,L＇oreal/欧莱雅 精油润养3X洗发露 ,L'OREAL /欧莱雅 ,,深层清洁 ,中国 ,干性 ,200mL 400mL 700mL 
588354797620,清扬洗发水清扬男士去屑洗发露活力运动薄荷型200ml 500ml 1000ml ,CLEAR/清扬 ,男士洗发露活力运动薄荷型组合 ,,中国大陆 ,,
521395091787,清扬洗发水去屑止痒控油樱花男女洗发露洗头膏旗舰店官方旗舰正品 ,CLEAR/清扬 ,洗发水套装 ,去屑止痒 ,中国大陆 ,所有发质 ,
595711080707,清扬去屑洗发水 650ml 樱花沁爽 持久留香氨基酸 洗发露 全家男女 ,CLEAR/清扬 ,樱花组合 ,去屑止痒 ,中国大陆 ,,
535926151860,资生堂惠润绿野芳香洗护套装替换装400ml*2袋洗发水护发素2件套 ,Shiseido/资生堂 ,,保湿 改善毛躁 深层清洁 滋润 补水 ,,所有发质 ,
586754537980,飘柔洗发水1000ml*2瓶家庭装男女去油去屑止痒控油旗舰店官方旗舰 ,REJOICE/飘柔 ,兰花洗发水1L*2瓶组合装 ,深度滋养 防脱发 去屑止痒 控油 补水 ,中国大陆 ,所有发质 ,
568337545010,博倩 香氛洗发乳 ,博倩 ,香氛洗发乳 ,柔软顺滑 滋润营养 改善毛躁 补水 ,中国大陆 ,,
541412947791,日本 esprincess公主魔法香气无硅洗发水护发素洗护套装滋养头发 ,ex&esprincess ,,,日本 ,,
544852666144,好迪 好迪精华素洗发水750ml丝质顺滑 ,好迪 ,,温和清洁、修护 保湿 补水 柔顺ROSHUN ,中国 ,所有发质 ,750ml洗发水（柔顺）+600ml沐浴露（梦幻香薰） 750ml洗发水（男士控油去屑）+600ml沐浴露（梦幻香薰） 750ml洗发水（水润丝滑去屑）+600ml沐浴露（梦幻香薰） 
533890557189,Aekyung/爱敬 可希丝挚爱香氛洗发露 ,Aekyung/爱敬 ,可希丝挚爱香氛洗发露 ,柔软顺滑 滋润营养 脆弱开叉护理 改善毛躁 控油 ,韩国 ,严重受损发质（经常染烫） ,
562035759480,SOVYA/索薇娅 姜花臻养修护洗护套组 ,SOVYA/索薇娅 ,姜花臻养修护洗护套组 ,深度滋养 深度清洁 脆弱开叉护理 ,中国大陆 ,所有发质 ,
576580181663,A’Gensn/安安金纯 橄榄油去屑柔顺洗发露 ,A’Gensn/安安金纯 ,,,中国 ,所有发质 ,750g/mL 
578239260964,Sivia/仙维娜 清爽去油去屑洗发露 ,Sivia/仙维娜 ,清爽去油去屑洗发露 ,深度清洁 控油 ,中国大陆 ,,
589167814541,日本amino mason洗发水氨基酸无硅油修护男女清爽控油洗发露450ml ,Amino Mason ,,温和清洁、修护 丰盈蓬松 头皮控油 ,日本 ,,450mL 
556828156371,植观氨基酸洗发水护发素洗护套装去屑止痒控油清爽洗头膏露男女 ,植观 ,,,中国 ,油性 ,
556803161035,botanist 修护洗发水 ,botanist ,,改善毛躁 滋润 损伤修复 ,日本 ,受损发质 ,普通版（茉莉香） 纪念版（铃兰香） 纪念版（无花果香） 樱花版（樱花黑加仑） 洋梨版 
591981002056,LAHAR POWER/原泥动力 姜泥头皮养护洗发水 ,LAHAR POWER/原泥动力 ,,深层滋养头皮、清洁 改善头痒 头皮控油 强韧防断发 柔顺ROSHUN ,中国 ,所有发质 ,姜泥洗发水400ml 
575844761458,Living Proof 丰盈洗发水236ml ,Living Proof ,,深层滋养头皮、清洁 丰盈蓬松 深层清洁 ,美国 ,,236ml 
592558473915,海瑟薇氨基酸生姜洗发水蓬松滋养柔顺修复发根去屑男女士洗头膏 ,海瑟薇 ,,强根健发 深层滋养头皮、清洁 丰盈蓬松 去头屑 染烫受损护理 ,中国 ,受损发质 ,280
587805856457,Shiseido/资生堂 ROSARIUM玫瑰园天然玫瑰香洗发水 ,Shiseido/资生堂 ,,滋润 损伤修复 ,日本 ,,300mL 
548313443285,徽歌 女人香洗发水加护发素 ,徽歌 ,,强根健发 改善头痒 去头屑 头皮控油 滋润 ,中国 ,,深层补水洗发水+护发素800ML*2瓶【送5件旅行套装】 去屑清爽洗发水+护发素800ML*2瓶【送5件旅行套装】 控油清洁洗发水+护发素800ML*2瓶【送5件旅行套装】 深层补水洗发水+沐浴露800ML*2瓶【送5件旅行套装】 去屑清爽洗发水+沐浴露800ML*2瓶【送5件旅行套装】 控油清洁洗发水+沐浴露800ML*2瓶【送5件旅行套装】 
580904574632,PWU朴物大美小苍兰无硅油洗发水护发素香氛沐浴露组合套装3瓶装 ,Puwubeauty/朴物大美 ,,其他 控油 深层清洁 滋润 ,,,
576478992387,日本资生堂丝蓓绮洗发水护发素套装315ml*2 自然花香修复头发毛躁 ,Shiseido/资生堂 ,丝蓓绮海外直邮红椿洗发水+护发水套装 美发滋养 ,深度滋养 深层修复 丰盈蓬松 改善毛躁 ,日本 ,,
9326649794,水之密语净澄水活洗发露600ml倍润型修护凝润水护资生堂洗发水女 ,Shiseido/资生堂 ,,,中国 ,,600g/mL 
575332652987,CABELO/卡蓓诺 育发洗发水（加强型） ,CABELO/卡蓓诺 ,育发洗发水（加强型） ,防脱发 深度清洁 强韧防断发 浓密 清洁发丝头皮 ,日本 ,稀少扁塌 ,
594392661285,蜗蜗免洗喷雾头发去油蓬松神器去异味懒人免水洗头发喷雾洗发水 ,蜗蜗 ,,丰盈蓬松 头皮控油 深层清洁 ,中国 ,,200mL 
565554442670,CYNOS/伊诺思 酸性洗发水 ,CYNOS/伊诺思 ,,深层滋养头皮、清洁 改善毛躁 染后护色 染烫受损护理 损伤修复 ,中国 ,受损发质 ,无硅轻盈洗发800（油性扁塌发质） 柔顺滋养洗发800（一般干枯毛躁发质） 酸性修护洗发800（中度干枯受损发质） 薄荷无硅洗发800（偏油/正常发质） 酸性修护洗发400（中度干枯受损发质） 柔顺滋养洗发400（一般干枯毛躁发质） 去屑健发洗400（头皮屑头痒发质） 无硅轻盈洗发400（油性扁塌发质）
592534094872,资生堂护理道专业美发防脱育发洗护套装 生发精华液 防掉发洗发水 ,SHISEIDO PROFESSIONAL/资生堂专业美发 ,,,日本 ,,
573984983421,b2v 墨藻丝滑修护洗发水 ,b2v ,墨藻丝滑修护洗发水 ,柔软顺滑 ,中国大陆 ,,
559836708047,Batiste/碧缇丝 免水洗发喷雾多香型 ,Batiste/碧缇丝 ,,其他/other ,英国 ,所有发质 ,经典洁净200ml 
597138515764,日本进口资生堂惠润鲜花芳香绿野芳香男士女士600ml洗发露 洗发水 ,惠润 ,柔净洗发水（鲜花芳香/绿野芳香）600ml套装 ,,其他 ,,
539194312886,植观氨基酸蓬松洗发水修护护发素套装251g*2丰盈蓬松滋养修护头发 ,植观 ,,,中国 ,油性 ,251g*2 
544802989589,SOFTTO/索芙特 防脱育发香波 ,SOFTTO/索芙特 ,,头皮舒缓 滋润 ,中国 ,所有发质 ,600g 
591759356193,韩国mba防脱发洗发水防脱增发密发生发神器男女士增长育发生发液 ,MBA ,,强根健发 深层滋养头皮、清洁 损伤修复 育发 防脱生发 ,韩国 ,所有发质 ,洗发水230ML 护发素150ML 生发滚珠20ml 生发喷雾150ml 
542242353309,EUSEMIA/欧善美 男士赋活洗发水 ,EUSEMIA/欧善美 ,男士赋活洗发水 ,柔软顺滑 深度清洁 改善毛躁 控油 滋润 ,中国大陆 ,所有发质 ,
566231922607,A’Gensn/安安金纯 男士清爽控油洗发水 ,A’Gensn/安安金纯 ,男士清爽控油洗发水 ,柔软顺滑 去屑止痒 深度清洁 控油 去屑 ,中国大陆 ,所有发质 ,
577989910548,Danz/丹姿 丹姿丝维丽香氛洗发乳（臻致修护） ,Danz/丹姿 ,丹姿丝维丽香氛洗发乳（臻致修护） ,,中国大陆 ,,
591893402098,EUSEMIA/欧善美 欧善美男士洗发露 ,EUSEMIA/欧善美 ,欧善美男士洗发露 ,深度滋养 柔软顺滑 去屑止痒 深度清洁 控油 ,中国大陆 ,所有发质 ,
547702587959,A’kin 迷迭香洗发水 ,A’kin ,迷迭香洗发水 ,防脱发 清洁发丝头皮 ,澳大利亚 ,所有发质 ,
593820634875,霸王 姜汁温养去屑洗发液 ,霸王 ,姜汁温养去屑洗发液 ,去屑止痒 滋润 ,中国大陆 ,油性 ,
576880799229,日本资生堂丝蓓绮洗发水护发素套装315ml*2 男女士清爽控油去头屑 ,Shiseido/资生堂 ,资生堂蓝椿洗护套装 ,深度滋养 深层修复 烫染修复 丰盈蓬松 烫后护卷 ,日本 ,,
581440481175,syoss丝蕴无硅水润750ml洗发水男女洗护套装控油去屑水润保湿润发 ,SYOSS/丝蕴 ,丝蕴深层修复洗护套装 ,,中国大陆 ,正常发质 ,
15611846473,ie点 活力固发洗护套组 ,ie点 ,,去头屑 头皮控油 头皮舒缓 深层清洁 控油 ,中国 ,油性 ,1560ml 
570966455125,丝域（化妆品） 桉净洗发露 ,丝域（化妆品） ,,改善头痒 去头屑 深层清洁 ,中国 ,所有发质 ,98ml 
580477731502,REVEUR 头皮养护型洗发水 ,REVEUR ,,强根健发 深层滋养头皮、清洁 丰盈蓬松 滋润 ,日本 ,,460mL 
563843949850,隆力奇清爽控油洗发水正品家庭装男女士冼发去屑止痒去头屑洗头膏 ,隆力奇 ,新活力去屑洗发水(清爽控油型)套装 ,去屑止痒 控油 ,中国大陆 ,油性 ,
532653857886,杜兰轩尼丝 老姜乌黑浓密洗发浆 ,杜兰轩尼丝 ,,深层滋养头皮、清洁 清透润泽光泽亮丽 改善毛躁 去头屑 头皮控油 ,中国 ,受损发质 ,生姜洗发水500ML 生姜洗发水500ML【两瓶装】 生姜护发素500ML 沐浴露500ML 生姜洗发水500ML+护发素500ML 生姜洗发水500ML+沐浴露500ML 生姜洗发水500ML+护发素500ML+沐浴露500ML 
45597062957,罗曼诺正品无硅油洗发水沐浴露男套装去屑控油清凉薄荷洗发液男士 ,Romano/罗曼诺 ,冰爽洗发水沐浴露套装 ,柔软顺滑 深度清洁 滋润 去屑 清洁发丝头皮 ,中国大陆 ,所有发质 ,
544578371698,真姿彩香水洗发水1L+沐浴露1L持久留香洗沐套装 男女洗头水家庭装 ,GENZCAI/真姿彩 ,香水洗发水沐浴露套装 ,深度滋养 柔软顺滑 深度清洁 改善毛躁 控油 ,中国大陆 ,正常发质 ,
560141830112,Leonor Greyl 植物均衡洗发露 ,Leonor Greyl ,植物均衡洗发露 ,控油 滋润 ,法国 ,,
530933232969,Mustela妙思乐婴幼儿洗发露200ml 温和无泪洗发水法国原装进口 ,MUSTELA/妙思乐 ,,,法国 ,,
578227987806,Perfumelife/香鉴 天然香氛洗发水 ,Perfumelife/香鉴 ,天然香氛洗发水 ,深度滋养 柔软顺滑 滋润营养 改善毛躁 头皮舒缓 ,中国大陆 ,正常发质 ,
561168937597,SCENT LIBRARY/气味图书馆 香氛无硅油洗发露 ,SCENT LIBRARY/气味图书馆 ,香氛无硅油洗发露 ,深度清洁 ,中国大陆 ,,
556620744303,SYOSS/丝蕴 去油净屑洗发露 ,SYOSS/丝蕴 ,去油净屑洗发露 ,去屑止痒 控油 ,中国大陆 ,头皮屑 ,
530521292940,VS沙宣 洗发水护发素套装垂坠质感洗发露洗头膏发膏男女士500ml*2 ,沙宣 ,垂坠质感500ml洗发水+500ml护发素套装 ,柔软顺滑 深度清洁 滋润营养 滋润 补水 ,中国大陆 ,正常发质 ,
560099580280,沙宣 臻养裸感洗发水 ,沙宣 ,臻养裸感洗发水 ,滋润 ,中国大陆 ,,
550308634334,SEEYOUNG/滋源 无患子控油滋养洗头水 ,SEEYOUNG/滋源 ,,清透润泽光泽亮丽 温和清洁、修护 染烫受损护理 头皮控油 保湿 ,中国 ,油性 ,油性（洗发水265mL+护发素265mL） 中干性（洗发水265mL+护发素265mL） 油性（洗发水265mL*2） 中干性（洗发水265mL*2） 
523735978042,SEEYOUNG/滋源 茶籽控油去屑洗头水 ,SEEYOUNG/滋源 ,,去头屑 头皮控油 ,中国 ,所有发质 ,油性535ml 中干性535ml 
574483535683,Dove/多芬 空气感保湿无硅洗发露 ,Dove/多芬 ,空气感保湿无硅洗发露 ,柔软顺滑 滋润营养 补水 ,日本 ,所有发质 ,
41359526649,霸王 霸王女士防脱洗发水 ,霸王 ,霸王女士防脱洗发水 ,防脱发 柔软顺滑 深度清洁 滋润营养 强韧防断发 ,中国大陆 ,所有发质 ,
569839067785,霸王 首乌固发洗发液 ,霸王 ,首乌固发洗发液 ,,中国大陆 ,,
537226854141,霸王 生姜强根赋活洗发露 ,霸王 ,,强根健发 深层滋养头皮、清洁 清洁 发色亮泽 头皮控油 控油 ,中国 ,所有发质 ,生姜450ML+育发80ML【育发套装】 生姜洗发水450ML+护发素450ML+育发80ML【生姜洗护套装】 生姜725ml+育发80ml【生姜育发套装】 450ml氨基酸生姜洗发水+80育发洗发水【氨基酸育发套装】 
526410708736,飘柔洗发水1000ml家庭装正品去油去屑止痒男女套装旗舰店官方旗舰 ,REJOICE/飘柔 ,滋润去屑洗发水护发素套装 ,深度滋养 柔软顺滑 去屑止痒 焗油 改善毛躁 滋润 补水 ,中国大陆 ,,
